evalNo,evalNm,maxDigDepth,proStage,no
E00134000117,인천광역시 중구 중산동 1960-8번지 오피스텔 및 생활숙박시설 신축공사,33.88,진행중,1657
E00134000118,인천광역시 중구 중산동 1960-9번지 오피스텔 및 생활숙박시설 신축공사,33.88,진행중,1658
E00010000066,청주시 오창읍 양청리 793-4번지 오피스텔 신축공사,30.64,진행중,1659
E00133000091,서울특별시 영등포구 문래동1가 74번지 지식산업센터,29.12,진행중,1660
E00134000119,인천광역시 중구 중산동 1960-10번지 오피스텔 및 생활숙박시설 신축공사,33.88,진행중,1661
E00060000072,경산 삼북동 270 주상복합 개발사업,28.22,진행중,1662
E00024000035,PEACH PFV Data Center 신축공사,28.52,진행중,1663
E10009000021,제주시 연동 261-37번지 외 5필지 주상복합 신축공사,20.86,진행중,1664
E00099000042,광명시 철산시장 정비사업 지하안전평가,28.86,진행중,1665
E00076000006,지하안전영향평가용역(회천분기2차),30.27,진행중,1666
E10076000006,태화 자연재해위험개선지구 정비사업 지하안전평가 재협의 용역,8.37,진행중,1667
E00013000026,역삼동 735-34 업무시설 신축 지하안전평가 용역,31.46,진행중,1668
E00134000120,광주광역시 중앙근린공원(2지구) 개발행위 특례사업(비공원시설) 공동주택 신축공사 지하안전평가,31.82,진행중,1669
E00084000030,오창읍 양지리~원리간 도로개설공사 지하안전평가용역,10.87,진행중,1670
E00129000013,명보아파트 가로주택정비사업 지하안전영향평가,24.91,진행중,1671
E00060000073,성내5구역 공영주차장 연결통로 신축공사,10.30,진행중,1672
E00066000167,대전광역시 유성구 봉명동 692-5 판매시설 및 오피스텔 신축공사,27.72,진행중,1673
E00243000083,아산시 배방읍 장재리  1712번지 아산배방12BL 신축공사 ,29.55,진행중,1674
E00099000043,아산시 온천동 300-28번지 주거복합 신축공사 지하안전평가(재협의),22.50,진행중,1675
E00057000053,구례읍 백련리 공동주택 신축공사,23.67,진행중,1676
E00066000168,검단신도시 101 역세권 개발사업 C9-1블록,39.22,진행중,1677
E00066000169,검단신도시 101 역세권 개발사업 C9-2 블록,39.41,진행중,1678
E00066000170,제주 화북상업지역 C1BL 주상복합 신축공사,22.57,진행중,1679
E00063000096,고양장항 공공주택지구 M-1블럭 주상복합 신축공사,25.86,진행중,1680
E00141000038,양재동 역세권 청년주택 지하안전평가 용역,29.51,진행중,1681
E00243000084,아산시 배방읍 장재리 1812번지 아산배방 13-2BL 신축공사,33.30,진행중,1682
E00143000051,"고양지축 C1-4-1,2 근생 및 업무시설 신축공사 지하안전평가(재협의) 용역",22.48,진행중,1683
E00141000039,반포동 63-1번지 일원 공동주택 개발사업,22.25,진행중,1684
E00143000052,고양지축 C1-4-3 근생 및 업무시설 신축공사 지하안전평가(재협의) 용역,22.48,진행중,1685
E00141000040,반포동 64-1번지 일원 공동주택 개발사업,22.25,진행중,1686
E00001000070,고양IDC 신축공사 지하안전영향평가 용역,29.68,진행중,1687
E00146000014,사천시 정동면 예수리 아파트 신축공사에 따른 지하안전영향평가,30.83,진행중,1688
E00248000027,(재협의)성수동2가 278-52 업무시설 개발사업,31.02,진행중,1689
E10008000027,부산 해운대 우동 생활형 숙박시설 신축공사,41.51,진행중,1690
E00080000074,"(재협의)서초구 서초동 1676-4,5번지 신축공사",27.32,진행중,1691
E00218000045,수영구 광안동 204-5번지 오피스텔 신축공사,22.00,진행중,1692
E10087000001,광주지역 전기공급시설 전력구공사(계림~일곡) 2차,45.55,진행중,1693
E00121000056,신길동 235 외 1필지 파자상가 주거복합 신축공사,24.30,진행중,1694
E00164000043,아산시 온천동 주상복합 신축설계,34.66,진행중,1695
E00035000078,부산 금곡벤처밸리 신축공사 지하안전평가 용역,28.40,진행중,1696
E00131000080,울산시 동구 화정동 638-3번지 주거복합 신축공사 지하안전평가용역 계약서,22.59,진행중,1697
E00098000057,"대전 둔산동 1380-2, 5 오피스텔 개발사업 지하안전평가(재협의) 용역",38.41,진행중,1698
E00116000062,인천 중구 항동7가 물류센터 신축공사,27.09,진행중,1699
E00035000079,천안 제5일반산업단지 폐기물처리시설 조성사업 지하안전영향평가 용역,49.80,진행중,1700
E00047000136,성수동 1가 27-4 BRIXINV 업무시설 신축공사,32.65,진행중,1701
E00142000012,태화자연재해위험개선지구 정비사업 지하(소규모)안전영향평가 용역(터널),27.00,진행중,1702
E00066000172,충청남도 천안시 봉명동 49-13 일원 주거복합 신축공사,23.89,진행중,1703
E00022000110,전라남도 순천시 조례동 주상복합 신축공사,22.08,진행중,1704
E10075000012,삼정지구 배수개선사업 지하안전평가용역,7.50,진행중,1705
E00040000007,영산강4지구1-3공구 세부설계 지하안전영향평가용역,16.40,진행중,1706
E00133000092,구로구 구로동 646-6번지 지식산업센터 조성공사,25.43,진행중,1707
E10006000038,평산동 566-43 공동주택 지하안전평가,27.50,진행중,1708
E10000000007,음성지역 전기공급시설 전력구공사(금왕-성본),14.87,진행중,1709
E10137000001,화천군 위라리 주상복합 신축공사,23.05,진행중,1710
E00138000007,춘천~속초 철도건설 제1공구(TK) 지하안전영향평가 용역,51.93,진행중,1711
E10076000008,울산역 복합환승센터 주변 기반시설 정비공사 지하안전영향평가(2구간)(재협의),19.16,진행중,1712
E00204000007,종전부동산 고색2지구 도시계획시설사업 지구외 우수관로 공사,6.49,진행중,1713
E00023000087,송도국제도시 F6-1-C 근린생활시설 및 업무시설 신축공사 지하안전평가 관련 용역,24.67,진행중,1714
E00023000088,송도국제도시 F6-1-A 근린생활시설 및 업무시설 신축공사 지하안전평가 관련 용역,23.44,진행중,1715
E00022000112,"공평구역 15, 16지구 도시정비형 재개발 사업",37.86,진행중,1716
E00083000045,울산 야음동 주상복합 신축공사,23.67,진행중,1717
E10131000003,청량리 전농 재정비촉진구역 신축공사 지하안전평가,35.66,진행중,1718
E00134000122,대구 금호워터폴리스 F1블럭 주상복합시설 건설에 따른 지하안전평가용역,22.45,진행중,1719
E00134000123,대구 금호워터폴리스 F2블럭 주상복합시설 건설에 따른 지하안전평가용역,20.65,진행중,1720
E10083000024,오시리아관광단지 자동차월드테마파크 개발사업,20.42,진행중,1721
E00109000042,삼육부산병원 증축공사 지하안전평가 용역,26.75,진행중,1722
E00030000044,독산동(151-16) 지식산업센터 신축공사,22.62,진행중,1723
E00188000013,신풍역 연결통로 설계 및 지하안전평가 용역,12.67,진행중,1724
E00033000040,성수동2가 아차산로 13길 업무시설 신축공사,33.77,진행중,1725
E00096000052,광주광역시 수랑근린공원 개발행위 특례사업,26.01,진행중,1726
E00102000174,성빈센트 드 뽈 자비의 수녀회 업무시설 신축공사 중 지하안전평가 용역,25.07,진행중,1727
E00116000064,용인 신갈 저온 물류센터 개발사업 인허가 용역,30.49,진행중,1728
E00127000017,구로 데이터센터 지하안전평가,42.00,진행중,1729
E00096000053,평택시 서탄면 수월암리 물류창고 신축공사,31.17,진행중,1730
E00023000089,부산 동남권 폐기물처리 종합단지 조성사업,55.00,진행중,1731
E00184000027,부산광역시 해운대구 우동 635-1번지 복합시설 신축공사 대규모 지하안전평가 용역,21.70,작성중,1732
E00024000037,(재협의)고양시 식사2지구 오피스텔,35.07,진행중,1733
E10097000053,파주시 향양리 336-9번지 물류창고 신축공사,25.96,진행중,1734
E00020000027,김해~강서지역 전기공급시설 전력구공사(대저~어방) 지하안전평가,99.49,진행중,1735
E10091000030,왕길사거리 지하차도 설치공사 구간 내 간섭 열수송관 이설공사 지하안전평가,10.08,진행중,1736
E00022000114,인천 신흥동3가 주상복합 신축공사,25.75,진행중,1737
E10085000024,케이씨 환경 열수송관 신축공사 지하안전영향평가,24.00,진행중,1738
E00188000014,평택~오송 2복선화 건설사업 지하안전평가(1구간) 용역,110.96,진행중,1739
E00130000023,"강릉~제진 철도건설 제1,2,4,9공구(T/K) 지하안전평가 용역",72.36,진행중,1740
E00009000030,평택-오송 2복선화 건설사업 지하안전평가(3구간) 용역,90.74,진행중,1741
E10125000004,고덕광역도로 1B(국도1호선 접속부~동부우회도로) 개설공사,27.23,진행중,1742
E00023000090,울산광역시 남구 무거동 주상복합 신축공사,26.26,진행중,1743
E00052000018,인덕원∼동탄 복선전철 제5공구 지하안전영향평가 용역,40.00,진행중,1744
E00126000072,영등포구 여의도동 25-11 복합시설 신축공사,36.69,진행중,1745
E00100000006,종전부동산 이목지구 도시개발사업 지하보도 지하안전평가 용역,10.12,진행중,1746
E00057000056,동작구 상도동 장승배기 공공임대 아파트 신축공사,29.40,진행중,1747
E10116000005,대전광역시 유성구 봉명동 543-1번지 일원 오피스텔 신축공사,31.59,진행중,1748
E10006000039,태광맨션 정비사업 지하안전영향평가 및 지반조사용역,24.10,진행중,1749
E00044000054,국민은행 개포동 업무시설 신축공사,34.27,진행중,1750
E10003000020,제5기지 송출배관 1공구(당진LT~부곡) 건설공사 중 석문호 쉴드구간,52.42,진행중,1751
E10013000014,평택~오송 2복선화 건설사업 지하안전평가(2구간) 용역,86.31,진행중,1752
E00023000091,울산광역시 동구 전하동 300-19번지 외 업무시설 및 근린생활시설 신축공사,30.34,진행중,1753
E00023000092,울산 신정동 673 주상복합 신축공사,26.75,진행중,1754
E00139000049,오창읍 양청리 808-1 생활숙박시설 신축공사,19.80,진행중,1755
E00066000174,의왕백운밸리 업무복합시설용지 (업복1) 복합시설 신축공사,25.44,진행중,1756
E00066000175,울산 남구 삼산동 주상복합 신축공사,26.21,진행중,1757
E00066000176,의왕백운밸리 업무복합시설용지 (업복2) 복합시설 신축공사,28.84,진행중,1758
E00150000033,"(재협의) 가야동 공동주택 (197번지 일원, 197-3번지 일원) 신축공사 지하안전평가 변경 용역",21.25,진행중,1759
E00196000012,국도59호선 연곡-현북1 도로건설공사 지하안전영향평가,26.31,진행중,1760
E10143000001,울산시 야음동 830-1번지 일원 복합건물 신축공사(1단지),24.91,진행중,1761
E10143000002,울산시 야음동 829-20번지 일원 복합건물 신축공사(2단지),27.51,진행중,1762
E00066000179,서울 성동구 성수동2가 269-62 지식산업센터 신축공사,25.28,진행중,1763
E10092000015,한남동 224일원 오피스텔 개발사업 신축공사 대규모 지하안전영향평가 용역,29.86,진행중,1764
E10092000016,센터포인트 강남 개발사업 신축공사 대규모 지하안전영향평가 용역,30.04,진행중,1765
E00166000005,아산 탕정테크노 일반산업단지 진입도로 개설공사,9.14,진행중,1766
E00224000027,화성시 우정읍 화산리 128-9 일원 창고시설 조사 및 지하안전영향평가 용역,23.73,진행중,1767
E00139000050,용두동 아파트 신축공사,30.00,진행중,1768
E00184000028,부산 센텀 구)한진CY 부지 복합시설 개발사업 지하안전평가 용역,24.84,진행중,1769
E10097000056,이천시 모가면 신갈리 물류창고 신축공사(재협의),24.07,진행중,1770
E10085000025,면목 행정문화중심 복합타운 개발사업 지하안전평가 용역,30.50,작성중,1771
E10097000057,"평택 P4~P5 PROJECT 터널공사(배관구, 4.0/6.0) 지하안전평가(재협의)",56.96,진행중,1772
E00063000102,서초동 오피스텔 개발사업,37.20,진행중,1773
E00023000093,울산광역시 남구 야음동 주상복합 신축공사,25.30,진행중,1774
E10092000018,사천 빗물펌프장 유입관로 신설공사 지하안전평가(재협의) 용역,15.27,진행중,1775
E00080000079,"충무로3가 56-6,7,8,16 신축공사",25.21,진행중,1776
E10132000012,논현동 소천빌딩(논현동 242-30) 신축공사 지하안전평가,20.00,진행중,1777
E00165000015,P5  Ph1(상동) 정수장 지하안전평가,27.00,진행중,1778
E00165000016,P5 Ph1(상동) 전력터널 지하안전평가,53.60,작성중,1779
E00106000055,부산광역시 동구 범일동 330-1 신축공사,27.36,진행중,1780
E00130000024,평택~오송 2복선화 건설사업 지하안전평가(4구간) 용역,208.00,진행중,1781
